,id,SAT,WBT,ATin,ATout,ET,DI,MDI,HMI,NET,sWBGT,WCT,HI,year,month,day
943132,54618,27.3,24.10483952,29.96393836,30.76103487,20.91284,25.70241976,28.45262964,37.26854435,24.54131013,30.40155352,29.44079403,30.08952707,2003,8,4
970735,54623,0.6,-3.622342326,-0.242441697,-3.631401542,4.22464,-1.511171163,-2.488756744,-3.678465284,-7.052708931,5.183310969,-2.882931844,-2.344444444,2006,2,22
735677,54518,27.4,21.50381563,28.64646836,28.28369851,20.85064,24.45190781,26.53986172,33.80963262,21.83371384,27.94042758,29.41691915,28.51650047,2012,6,9
146723,53690,-1.5,-4.912189575,-2.113580924,-4.525073568,2.8838,-3.206094787,-4.254142181,-5.624791834,-5.013816926,4.10133044,-2.93326792,-4.367222222,2012,2,13
197833,53773,14.5,10.39434698,14.32684298,12.96394816,12.8134,12.44717349,13.30576024,14.71927852,8.018051314,16.24663314,14.24897514,13.65055556,2009,11,6
902541,54610,27.6,20.96881705,28.52064867,28.53504424,20.94368,24.28440852,26.21461278,33.22733789,22.06399169,27.50037694,29.67511832,28.38107878,2020,6,23
598085,54430,19.5,15.19071978,19.87968623,20.2001693,15.947,17.34535989,18.80303984,22.12520773,17.06717534,20.78375768,21.24223168,19.20277778,2006,10,2
193424,53699,11.7,10.59424475,12.18465212,11.22632011,11.0812,11.14712238,12.39168357,13.01464661,7.255670267,15.43397402,12.00260023,11.27555556,2015,10,23
137697,53688,22.8,21.26658533,25.04777362,25.70043057,18.13056,22.03329266,24.61393899,30.80872839,21.81143103,26.46354106,24.93153403,23.43333333,2005,6,28
326098,53886,25,21.49868024,26.85657512,27.66279557,19.444,23.24934012,25.62401018,32.46535218,22.64275397,27.32651829,27.05627573,25.48777778,2006,8,24
